game_id,game_date,season,team_home,team_away,pts_home,fg_pct_home,pct_3p_home,ft_pct_home,ast_home,reb_home,pts_away,fg_pct_away,pct_3p_away,ft_pct_away,ast_away,reb_away,home_team_win
20801155,2009-04-07,2008-09,Miami Heat,New Orleans Pelicans,87,0.392,0.304,0.818,12,48,93,0.425,0.353,0.813,15,37,0
20801156,2009-04-07,2008-09,Memphis Grizzlies,Portland Trail Blazers,93,0.522,0.643,0.857,20,23,96,0.493,0.429,0.714,14,38,0
20801157,2009-04-07,2008-09,Oklahoma City Thunder,San Antonio Spurs,89,0.453,0.667,0.714,18,42,99,0.476,0.400,0.714,16,43,0
20801158,2009-04-07,2008-09,Chicago Bulls,New York Knicks,110,0.433,0.438,0.833,23,45,103,0.506,0.565,0.571,26,40,1
20801159,2009-04-07,2008-09,Houston Rockets,Orlando Magic,93,0.439,0.462,0.652,15,52,83,0.380,0.357,0.619,14,45,1
20801160,2009-04-07,2008-09,Sacramento Kings,Los Angeles Lakers,104,0.442,0.233,0.765,19,45,122,0.511,0.316,0.759,21,50,0
20801161,2009-04-07,2008-09,Los Angeles Clippers,Minnesota Timberwolves,77,0.358,0.290,0.556,19,34,87,0.469,0.364,0.636,19,62,0
20801162,2009-04-08,2008-09,Cleveland Cavaliers,Washington Wizards,98,0.447,0.313,0.739,21,49,86,0.425,0.444,0.741,14,39,1
20801163,2009-04-08,2008-09,Indiana Pacers,Toronto Raptors,130,0.549,0.200,0.897,30,57,101,0.384,0.200,0.786,23,41,1
20801164,2009-04-08,2008-09,Orlando Magic,Memphis Grizzlies,81,0.431,0.190,0.714,19,32,78,0.426,0.091,0.704,7,41,1
20801165,2009-04-08,2008-09,Boston Celtics,Brooklyn Nets,106,0.519,0.357,0.826,23,40,104,0.452,0.385,0.783,24,38,1
20801166,2009-04-08,2008-09,New York Knicks,Detroit Pistons,86,0.364,0.321,0.765,18,33,113,0.538,0.438,0.615,25,57,0
20801167,2009-04-08,2008-09,Milwaukee Bucks,Atlanta Hawks,105,0.494,0.333,0.778,28,32,113,0.530,0.360,0.773,18,31,0
20801168,2009-04-08,2008-09,New Orleans Pelicans,Phoenix Suns,100,0.467,0.333,0.750,23,40,105,0.514,0.316,0.758,26,40,0
20801169,2009-04-08,2008-09,San Antonio Spurs,Portland Trail Blazers,83,0.473,0.333,0.800,17,26,95,0.527,0.375,0.846,19,43,0
